"","index","value","variable","has_issue","issue_type"
"901",NA,"vEqnoUXHugIXwplzj /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"902",NA,"vFlnfxhaWWsjV lRYmLukfwOnnPFHZSPDOlvdbw GeQmyaVBgFSZMjWwISspzaQTKhpOBgCsxgFhbDyJbLtkxsN xHiEfJB /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"903",NA,"vGynFXHDhIsVOyhWYFtNRTjxTNoAWauaXKvQsLCEjbPItjVlRImqiHzxL xOafeRgNBWKY /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"904",NA,"VisjAOyiIAslAXfeafOLUyigEJyKEqltxassHqmCZEKkIJMIUXjAFtsmkXYLFwZLYwV DHmCTzfqXkWnAmO /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"905",NA,"VjKmhvFAqLkttOKnOOxoICUihhVNBErLFnPsclFnBmlMU oHZXrRBZeCGTxODfkXOTuvlhWDBajd /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"906",NA,"VJQQqjhEhMlBgknn rusKCugcMxJQrbajSDgSCNOArGdoBWjuBRSVDdVDIQQVgowIZYW /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"907",NA,"Vl jTwcc DiAWoeeSplhwJzbMcJbGvNLMudHQibJOvsDBDJxgHBxAHmQUQMiJxJUYJggO /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"908",NA,"VlSkFPZrsoJEgmYXhgwuQeebdaXttGItqVvkQiyjTooIplnzStNFkgpdqagRKDGkyHChIYMQnjQpsdbm /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"909",NA,"VnBundPLolkqYFTdETANzP hakqlDrxoRLyIGxvZCQYclQObQ AqaMQAPbrmWZ /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"910",NA,"vnCcCScfZiIqqXUNCuyYbtkstcWCKEyEYPCCudxVvQdxooRjcOsGBhWrIeenZwLvnVBkux /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"911",NA,"vNdVXBXASZcbkiLAWCeECne LBnQIgNFykhWklYBlbZhY /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"912",NA,"VocCvEPghFbORcrLTigTJDIgREvWvQrjT IGhuicEpzn LlaP  /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"913",NA,"voTqJQUraDfyPrcXErylzYliSTeDTzFThthicMorslTdtCmnLCoBoxBSIHvVyYcYmwjsWfFKFCPInM /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"914",NA,"VPPFaTTNwm qUKYBrnFVewDjXmhcULoWbQwwyLFbQweBhtXFkPltEWJGUdkgsazpBBHcbxgIiMpJGeRxWKZNNSzRdUhrtbAp /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"915",NA,"VrHalrRbx /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"916",NA,"vRY /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"917",NA,"VXBNtNphPnnVBygvpzMQGpgfcMx PlXrfarZSSaylNtfpMojtVlfOWeRVtJfIDfCNopYq /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"918",NA,"vYBeSzXMlouX BnpiOxnGgMXWT /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"919",NA,"vYWcnFVxVZvNAYdhdHPxWspHmPFZjM /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"920",NA,"waJzClbFubckmdyLyIQwfxKJauPyFNKPdZrd QcSKcNaHdjSXDiei naGCMZAyQydEyRaPXIdTjTrS XeucKDsDXPXx /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"921",NA,"waNBjXRlvgNBqODrwR rykidGGjCUdsNhgNtOBBGHUuBfPmZokpxbawheUSwsZzFgUcfOisSkVvaPIyPNawpRqP /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"922",NA,"wdKvZAVFPbwyUclVSJS TRHrOQUbVLPcGDtN /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"923",NA,"weYnrwmZyJlaIuTGAH /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"924",NA,"WHfQxjvQvVH mfhFnIgjnEXQn /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"925",NA,"whkHscZlIfotIxDuPhYyJiWQObradxGLoYhWdMTD hBuvaKgQvWNQUROcnRktLgYFPSCxZuNlqCwzkccYlwh /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"926",NA,"wJBKuNoGTfEDFbNocsMZOiM HvxXou mMVXmrQhEcrekwBecvDHKsfuuZfIqwnXmhHXpqNchqa bTdYhNj /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"927",NA,"WLhbrhrUFusqlzXevHPUNfDFlsYS /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"928",NA,"WqSQKPzkcgGBErQeIkOpASyBowpnuNmsXlOJKkBIOZmZHxxjszAWLSvuutqGBisDBWwkBoELDOLWBooWOfylMWsvXrgirQmJ /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"929",NA,"WSgdlOlyUZXOxm /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"930",NA,"WUTRIBjZZ mxfwAjFyjNHveBHKODyqbwnpAJPcNTKZcGH /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"931",NA,"WVhxVNJyZPqZx ukLhMJgNrNCGmfPsHWEWBMrsgfFpLVSykCEnFQAWZPHhAQxantirylnzylybpayjsUmiTaZJJUsDDkq /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"932",NA,"wvkKWUgXLwjnKfbXZwCUPVVm /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"933",NA,"wWdAvRHpkGGhmMMsRLPyEjEAXyQSjPdAXOrCxnzDVCzGNswVXKRsCWYqiVTiZutgPDqXoBzuGsjXvQR usTOt /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"934",NA,"wySOqm paxAslrJmmpGIAIPpLoCDwPQLLq /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"935",NA,"wZjOyTpQWMEHzZErLdXZgUqwQGsVBzGAfwSgxACAMqaIj tMgaYaDfFIsKScOAgWL /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"936",NA,"xaGHCUFMUYoZKsNusAuQoASjSvzibbsbgLftoRJHOUWsZmOgAresWwiUiGntwkmkLNI /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"937",NA,"XCD /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"938",NA,"xdIfkeatsKvFIUqEFxgtnpPRsiUZmSxXLcCOFmEKKnwCoYvGmQRYOuWDrlMRDz /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"939",NA,"XDYTilXndDxiXDjXbfNCydPSRDRYBPFppSFewAsoOjtxGiiOmkdPdBaBrzeDlAyNtYCiinPL  j /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"940",NA,"XFLfxS ABe xlYvnOGXkCOpgvtOQHEzLbXvkqMivdJxg gDSiyXnMGAcaFgAuUFTVMS /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"941",NA,"xh PMapcsTxTWRBUlIMhmCCyFkwfK /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"942",NA,"xHdNVaQNCEKkMYu tApnyXKcxIISnljIADKSHZBz GAEWHi /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"943",NA,"xhOi yXXZJMBcvRmpoREGpp FgDPHmsH /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"944",NA,"xiVecULBYyqhx /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"945",NA,"xMUyzfJl PswCLrAmQZsrABzCnopzFHAqQ BgKalxvrkMJztDKeGhEqEQqLPmWukVrKkyiOBCJjSgrEOgSX /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"946",NA,"xNJbRfKuGRKCuQqnyafuSoczVNkVoLK bOXKrNxCrMx IMzti /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"947",NA,"XpEqamkNaZhyZJYieZXBgYsMY /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"948",NA,"xQoewtKpTSCrr /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"949",NA,"XrTdOrxhrY /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"950",NA,"xsmJUcuzn /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"951",NA,"xUqoxYHjluXyEzFiqVsdZbtVqsGXxLDUmBNYUoef KfrW /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"952",NA,"xvTkanrlbvsJSIOZkCdsIoKYDW /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"953",NA,"xYRkiKxDAmbGgmErHGNGCTKxwZMsASpBmjTfGcOLnbArMvlD /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"954",NA,"yAWOfOWcThZKUHMSDNVaGfxGFkV sxUUknfRPhITpiziYrBoaEiKPfKEOArsgYinlaMOSEJBxhY /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"955",NA,"ybRZsduFvDkvRNjPZzOdeKewZNttBgyfTxLasnWYhqXjijSYSsAeISyCDXNwvHA D /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"956",NA,"YbUVxRPmpPRVOXGmcOvazboBLr /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"957",NA,"YbvSWw oY /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"958",NA,"YcWHkblYEYsNqMTJFuLWC lruhyLonWdSfBcXHLXxHXSzyamuiVczMouySGRqeHWVDauVnRAyMdWX alIbjUcFjnYoBptV /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"959",NA,"YdavjMzeafcKDnOKdfbCXJIBsbJnqzNOZMk WMyMevaGDHjobaFWl /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"960",NA,"YElysKTBPgWIEmMoVcFeuSOGDRdyDXnpcich bweBfACb IewqFu /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"961",NA,"yemCEedVvChHDetbXWZGNPlpODxuQAHbDQdKtQeKiGNetoHfeHARVatZQZG /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"962",NA,"yFoofBmJDxTubXvHHBVIGgYIfUKHzyqo /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"963",NA,"YhnQUxURDFFKBFTrbOsYIibsQxJcSWZOhgWdAgPqTCxWFuCmIOfYYktRj lXqRAFEGiaAIeTdaPATuB /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"964",NA,"YhUIDdGkdSpiDtDlsxdFBVUuMzraJDHVWjDPZUgqUygQkFGKqlmQ xjQE /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"965",NA,"YjsdxEqMWNLpjXVsMrc /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"966",NA,"YMfRjmMjptBVMGzDsfLmaXqbdwEoBDDFKtayWbDThmOcVxaOVmEgudCySvPM /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"967",NA,"yqGMdbHidmQtGiEQEWHcUUnVqNsYTNeNbMWubhliFe htBtN GYOfmyobgzqIGYEcAPYwUvObYr /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"968",NA,"yTRWDPOxsatdFWEPmnnMQxeTukClScmhGI /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"969",NA,"YvIfWPwMWIDwP /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"970",NA,"zaemeQYkTShMmUCcGPPZciDunLvTkOwGM  XPOjekruTrVZNsrbrGoKmNf /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"971",NA,"ZAfiCaNKppqPXHlcyIosmdVJNzjRMgLoXRXhwijLiDUHaOGZWrntyIQIAXfkbMwUY /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"972",NA,"zCFrDyIoRMgYWOZqY /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"973",NA,"zDMeJHDwdCCFfFl rnPIORUzIvIuiEEmXNUnnEZLqVeelyFhkRQRVTvORhhaEWY /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"974",NA,"zEDdCfayIGcJwI /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"975",NA,"zEDN TnymzLTiZBOfBxfdMXGhyRDToD cjOhYbThdDwRewnMsUtLPCeymbkaeJFC /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"976",NA,"zedoAfFgVyCIhvLqXYJ fFFakkNjEhrHYmLLYrtC IPMLkdgaBoakYotyKYfclnUUnzgzmYQ /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"977",NA,"zgRtXaOZWOMQJSM iNNhYbfPkTLSISGkCZbqBGFwghMdsUYOgp /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"978",NA,"ZHeZyicrPkg CakdOqFg ignIMQrFqAFaiJnIdpWPSKQeLR /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"979",NA,"zhqQkWvVJmsbhWKVCAhNsfDSBKwrfvIoQkHlupMeMpuyWNRyOgH UhMyFlzQ kxVecwl /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"980",NA,"ZJpUBPaFVuCWsSW /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"981",NA,"ZjqENkEJAJMlAKeWOWtRYdjpSfw tJfrVzGKsTk /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"982",NA,"ZkchnzGKbiePa EXPvOWazNYn /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"983",NA,"ZKJTmdZvkpzeSqiUVTfYdROrXrwDiGPMqHjdLUJwdgEGwOewMrVDFDoNLKFfOolnuuLIVGFbeHj /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"984",NA,"ZkvAvMhDfYedLcgLPeTxTYFTRZbPyVqAMTNMMpDgwtchEYGnJCxOxtkSBaM /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"985",NA,"zLGdQkwhuWix  /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"986",NA,"zNnPTmQuviailsghKQEiJJz oPNpKIPDhQJkcEzxnJHjlPYrPNyH SFdPcsETmBMZDtZpquphkgnPOweoHtJYMKC /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"987",NA,"zPrGVHP /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"988",NA,"zqgBIEHwzNdGHazIAKzqGuVwcVAcpzYJhMuBEpxgJml /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"989",NA,"zqYCUiTVMBWHKD QkLoYPzwbrefefYVjJKOirVLwERxpkJKXcAYVveffz /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"990",NA,"ztimlixOcCzRvNAFtJmBBuvrgVbMLuY AeY  /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"991",NA,"zTngacoTfNe GPQTMCcrbKFeNsHfWwirzDuICjhGfBisBRfcb /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"992",NA,"zTsjHNGPtOjDgJegJDcPMdDvixuiNsBZVIIWqCSCzpkIaEcYWqmsdCFXRsfENXTU /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"993",NA,"ZWsOlIuCNgQhhiJVjKfXfYAFRiLUAQNuuWwTRSbjhekfPgmWhjxExATyARiOkKrUiNQnK /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"994",NA,"zXxozAjMFwPCwXRdvpoAYmuGKggwaHTlrrzwqAU /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"995",NA,"ZYhjNSeHUXFElmYKULgODnjFqQlMxDnDN SujyIBViTquLs pomyAxotHKnyyJWDFbbwGShvTFNJEfnWEUQltLwbzJjhCIQwCX /// instances: 1","f1_other",TRUE,"'other' response. may need recoding."
"996",NA," aXrMgHCHdMvjOxiizvNhF /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"997",NA," HlucAMSXGXf /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"998",NA," NPOgAAmDrLexfk /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"999",NA," QPMbAfcCgbAyGZbhOgpRTJbuMsbYPjPgHpTyBBMPutsgTpRrkktKFCkKqYjVELRKn viwYxRqwfthaDBKOWB /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1000",NA," tBtlqzxRVmfbfwBcMCmeuELmCcNn /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1001",NA," v /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1002",NA," WffzzcCqQiqpdayAMokRKttMzQxIwDUkWtKBydRtOAfuNqniUDErvqCUgNaZgbgrElNTFkUKwBVhNvNfN /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1003",NA," wmDbGJWqaIqVwbvLyJzxxjDMhlGpyqcqxrRCneuClWUpMFVObe I  /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1004",NA,"a /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1005",NA,"AdGWmZNzjrCXEZVdvglCHgqHLSQw /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1006",NA,"aExtYTGEnkeBNOqemENSrhbtfdZJVcGu /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1007",NA,"agBWDDKaGgfVESWZWEYKePyajxOBseLRD qBZNYQVgCXJmaGdRovsKdxPUr  /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1008",NA,"AGxZvagBEf ifmibEeQlJb QcF /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1009",NA,"aIHLPUfbEQKEMXDDdQrEYoakjTzsfkScGOGrPwVUjORfbmDuKWyhBxXExmuuFx /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1010",NA,"ajYydTWxpRqVeMGGoMkvaaNUHLGLmklQUfYwEi anzbITlkwzZB PxirckvImdpnaFGXh VIYZNqftIcMISNBW /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1011",NA,"anBKZsTsOjCRipmyxrZvV XigvvIKoBJTiiGCeD /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1012",NA,"AqxQoUcelfJXgWcQTHigZzdygxiTX bivsjDVMgyurerdsvBXhSXVPQHzOCozKUbBePafUsrTCygfFBodQYto /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1013",NA,"awHMTBbiLUSLHxTqURtzOzyKiZZheNXGBvSexOEteeo YcYILidxNqIAqjZqT /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1014",NA,"aWMhKBTeOGrSFfINKziDeOoHaTHmbcFBP /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1015",NA,"AyCsuyd nXHK JKUingOyrYO mx xhZZfqnodVchRUYaryuMUbBjeDniYaPCXvs /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1016",NA,"ayDaHmJEeLicFTmdoNcXYcQkjetcjwtAeQJrnaDREkURpnmlVlxFWDxT /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1017",NA,"BALphGtyHFRKAWCCXtAsczvfHkkbyJezvWqApeIkONSAUGthZQnyJYbPbqMjbdpJCdbrFAEAKygZ /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1018",NA,"BEhLTS gUJySPbnrHxcXvLdzA gmW K gmMNiajzpBeSpkdDzHJniJCMCOjaWiMRXUVqiSeW /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1019",NA,"BfaNMmvTRJZXVWcOni kGQrKIwxCgdcqcLwOWpHZiHvSSFg /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1020",NA,"bFBpjLXEcYdKwIwwPFhNuTSlyWjDBNDYpcP gZiQQrRGJsPmLDXsBOWwVYmOaaxqKTbZWSyetFwVExWHKKtPlSU /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1021",NA,"bHdZoIxCBlNEuxwgHPzg ozUuPztIxEERAohuEZLEvZRxbFHbrGNNUxIXmxUnTFRyrLPshKEXFfH  mgnfHdRO /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1022",NA,"BHITvJOvAbFlXAsvqvPncSEkKrtU lzQPpeeCDadRfMzuSXxYZwleyPp OQkB /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1023",NA,"BhRgfeAT YTIiNgmHafHMZ /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1024",NA,"bhvSlccGjJkIgxsganQUPqeGPSJqMeSjvMEVPU /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1025",NA,"bJjNBWOGdsmRtVamoswIXJVZVwIVcJA /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1026",NA,"bkXNQVNA vUUIqg KwJcFIBSqwtbOABAGLpEwPgicKLSMjIIYLxLIekOyRMBPa /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1027",NA,"bKzEnTcQKJNvDbZtAQcnDHFlZvOoHUNYX uvsoukO GYyzVtaT DPiXaJjQWWbFAoUYsVYZISEUNMaHyLbRfVQJpQegGfSKOFsU /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1028",NA,"bLrvHUpAqBfFxliRDtbhQNgRDGJD /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1029",NA,"blyEG kpDrPUutpWqzpspNXBxGTigKUkopnkGRGruTpLNENyBWaSSGTfyZI /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1030",NA,"bOQkexJkUTCRlJqfqdqhjwgVObFKmdewGvvystuhcKJrPHihNxhkNqoRpr /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1031",NA,"bouJLnhplkkWNirnREpfWqHgoAHwQeyBOibmnVq /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1032",NA,"BpaVaTsTzWEdEPPcWakbxesGYAeBpbNtsDWGWtlvYSDVBprtqFSexdagAQHXHqKWpWqqV DKOrZrfVOUYMewW /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1033",NA,"bpLsQNSz /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1034",NA,"BpzgPzcPvZVHHgnrlt /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1035",NA,"Bry ARkLUflVBaQKNpPfsiRSyAaDMvjHmMTBBiNfuRUXdxKpo rzLINEGIol /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1036",NA,"BXHRMfqfyDpBeFsbMrlxzixSIwxddqofZaBPxvdZCGUlOvpPvIhJAe cFPiyuuILrVEUmiBMTLiAuXXWCTNgOhPWXNQiepBT /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1037",NA,"bZeLLhIo  GgktpdgnNWCAPo hM /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1038",NA,"c /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1039",NA,"C /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1040",NA,"CaaJFzliRbfFfRVjzxUOjCLKTAwPnRhBXzQWtaNKPUIsxjbPuRYD /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1041",NA,"CAoHDhKfuSFgXiBoUrjemJstFUamCWwUMLg /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1042",NA,"cCpKzcb /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1043",NA,"ChkSHCMdnasBCCHPZltublhyuAXNFfVyDahBqMYTUrWITJLYXEleiSEJSESaPaHjg /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1044",NA,"chNp PX cnKrpWxUOk naeA RDAAgQE mgClOTOemCKjHYRZxQHPsaOzWpi /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1045",NA,"cJMiwpgpVqUKXQucszpmGBqNJMIWPlzoHzWkVClIVLNlNiQfqCmB rRTGQB /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1046",NA,"cllShXWgiWt /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1047",NA,"CnabtpSigRXiDLnYdsZlejGIaotTSeellCselbnFngqqXZSbhBlnZtXCimxrbbjC /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1048",NA,"cnkYtCfWPUtLSFYBqfDvuIRs /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1049",NA,"CPGa ULzgtKbuWwXYSvuFSCNvkjw /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1050",NA,"CReuXihOTqmsrtpepkgcmcPakUAdIFthz FoHGeNwDqnCnspTkxrQBbMoelCRGAaxibNpBTvOHNAs /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1051",NA,"cSIH OsOtBcreBmdCXwdDFQuGpbMnRXRfYIIeYNJsKD /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1052",NA,"csVeHyeiUvEwXtOGunFotdjxLpapUJiZizkChGzRsRUpjUMnIU /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1053",NA,"CtrvRYRpOjLwlrGjWwGNUCYYjBzmUhIikIkJyBoJxzvHQUlbJdGFFtnDEatIzjGBw /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1054",NA,"CVltDVfNdWuUOqPoCjJiCPQDtSeWYmCyUQVyDKQWKfnTRugRvRXCOLaS /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1055",NA,"cvOoluGQEohnJADtZerUZrqWwTrTZLehHNgizGidEnsMfPYnumVxLmofbdGWYHpeXSzQFiTSfhweGGSxwGlQmTfHlv /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1056",NA,"cvYFkotpqXDLRrLketr vkrWXAH /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1057",NA,"CxLBgpLGHRUxFTj /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1058",NA,"d gUg /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1059",NA,"dacnJhTR qPgvNGRbguGebmpPyvLKPiiOMfGFmGJngKxELVGzjjpTbWIoy /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1060",NA,"dbdbLLNtktfYVkxNQQWtvnMrnmqqFdfxVbjuSAxCZcGsQxJlwDCOxISpkmijLvGmjnFRNApYcZTwf SXLkTfxqX /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1061",NA,"Dbvh /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1062",NA,"dBYFyaR stFFmcCKMqjvvdcocySEtTRIyxWMupBnRZWCHbThaoOUpUXuCxUheZbWVdmUksDrBhwOjqUiOJy /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1063",NA,"DCrqySkZ r /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1064",NA,"DeONIIFbzuaVVQVDTyyRNSApjDiKlyUSSVVzpYnxLDXktIYGRqEwvACuANRQImhIYEhqfTHuZHzqsHARMPrlBcAvt /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1065",NA,"dfJfnOJzpFFuqnJZGTsgDqwXyUQZULcPkLbV /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1066",NA,"dhowRqGoQCw /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1067",NA,"dIXnFCFtciDZiXsNtRBRGafnZTkJJjGMAwBKdmJyByNpSMEJEvTpEXsWksF uhaZVFMuxfNLstZqR /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
"1068",NA,"dJQrkyUvKQqdIzdvgfCdca pihZHgcDvOEnAiK /// instances: 1","i1_other",TRUE,"'other' response. may need recoding."
